"","label","MainText"
"6974","phishing","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://wausps.com/go/Tracking/X2F13 Please update it timely. "
"6975","phishing","MetaMask?bvs2y.mk 11:Your wallet has been locked due to ununsual transactions.visit https://iepsantodomingosavio.edu.pe/metama"
"6976","phishing","BMWC You have a new notification: https://iaqwqqit.com/6ycyEm Reply STOP to optout"
"6977","phishing","CharlesSchwabAcgy7b.aq60:Your account has been locked due to ununsual transactions.visit https://institutohaquira.ed"
"6978","phishing","#NavyFed: $870 withdrawn at ATMSW-2. To dispute, go to bit.ly/navyauth"
"6979","phishing","WARNING: (Criminal Investigation Division) I.R.S is filing lawsuit against you, for more information call on +1 7038798780 on urgent basis, Otherwise your arrest warrant will be forwarded to your local police department and your property and bank accounts and social benifits will be frozen by government. "
"6980","phishing","Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd"
"6981","phishing","FRM:AMEX@Message SUBJ:Card Alert MSG:Card Alert;Card Alert http://www.americanexpress-message.com"
"6982","phishing","FRM:USBANK SUBJ:USBANK Unusual Activity! MSG:Acc Frozen TO UNLOCK GO = http://gkkn.site?USBANK ID: EDGWGNGKNZQBDMCM ODJGOFKLDVHRVTTVOFI XUF "
"6983","phishing","Important message sent to . Code: you by VISA DEBIT Card Locked. Call support at: 855-804-8470. Thank you! Alert Code: DsDXQxJKjZCdPnlNJFq"
"6984","phishing","Hello mate, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: c7dvr.info/FGdGtk12vilM O"
"6985","phishing","Here is the free courses for you. https://rb.gy/4bt3g"
"6986","phishing","Dear, you passed the interview. An average of 6,000 TK can be received every day, contact: https://wa.me/8801751068418 10:48 AM"
"6987","phishing","YOUR CLOUD IS FULL! All files will be deleted if you dont react soon. You, As a loyal customer gets 50GB extra for FREE vbvnejt.com/rNG9GKNN"
"6988","phishing","REMINDER: Confirm your $165.30 refund through our digital form. Refund available until 11/12: mfrvvic.com/Byxyo8KX"
"6989","phishing","B?P??: (49) DANGEROUS Files have breached your phone. REMOVE these files to keep your data safe nhavgrz.com/rNBNOmoo"
"6990","phishing","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please pro View all"
"6991","phishing","< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for Sincerely, [IRS]"
"6992","phishing","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 10:21 a. m. . CLARO 1"
"6993","phishing","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://uspyk.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day! O'"
"6994","phishing","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://usqmvj.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day"
"6995","phishing","< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]"
