MainText,Tokenized_Text
"Postal Notice. The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please click on the link to confirm your address https://usps.uspskkc.com (Please reply with Y, click on the link or copy the link to open it in Chrome browser) RCS message","[480, 854, 4, 128, 43, 215, 21, 4, 226, 8, 131, 25, 175, 67, 2, 123, 69, 53, 22, 124, 17, 4, 39, 2, 114, 7, 69, 11563, 22, 49, 27, 171, 124, 17, 4, 39, 23, 182, 4, 39, 2, 105, 14, 9, 4729, 179, 2216, 106]"
CANCELLATION: Confirm your delivery details by 11/07 to avoid cancellation of your fully paid order gpnmxqy.com/D1GN3RBE,"[4896, 114, 7, 218, 242, 70, 2, 251, 4896, 13, 7, 2725, 383, 227, 11564]"
"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1151, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 199, 3, 12, 7, 865, 663, 144]"
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1151, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 199, 3, 12, 7, 865, 663, 144]"
NavyFederal^gb9f.pq9:For your protection we have placed a hold on your account.visit https://colegioina.edu.pe/nfcu/ to verify.,"[11565, 7, 3318, 28, 19, 765, 6, 245, 17, 7, 3282, 11566, 2, 327]"
"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.mytrackr-uspcex.shop (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!","[4, 154, 128, 215, 21, 4, 226, 33, 183, 30, 25, 175, 67, 2, 123, 69, 53, 22, 114, 7, 69, 9, 4, 39, 11567, 22, 49, 171, 55, 252, 4, 80, 106, 8, 105, 14, 140, 2, 441, 4, 39, 23, 182, 4, 39, 8, 105, 14, 9, 7, 241, 179, 4, 154, 213, 360, 3, 6, 297, 58]"
"POST-OFFICE No one was in to sign for (100764773GB), use Rebook.Collection-35.com to rebook a new slot.","[11568, 44, 89, 60, 9, 2, 1123, 12, 1127, 275, 11569, 2, 11570, 6, 85, 11571]"
SYSTEM FAILURE: (3) Extremely malicious files have accessed your data. Delete files NOW to keep your data hlkdved.com/JZeAgzn5,"[624, 1907, 4891, 3323, 1200, 19, 4381, 7, 1231, 2178, 1200, 24, 2, 203, 7, 1231, 11572]"
"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023.  https://irs.gov.direct-capitals.com (Please reply 'y', then exit the","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 1150, 22, 49, 171, 55, 252, 4]"
"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 13:55","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1151, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 199, 3, 12, 7, 865, 663, 144]"
"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1934, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 199, 3, 12, 7, 865, 663, 144]"
"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.serveas-us.shop (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!","[4, 154, 128, 215, 21, 4, 226, 33, 183, 30, 25, 175, 67, 2, 123, 69, 53, 22, 114, 7, 69, 9, 4, 39, 11573, 22, 49, 171, 55, 252, 4, 80, 106, 8, 105, 14, 140, 2, 441, 4, 39, 23, 182, 4, 39, 8, 105, 14, 9, 7, 241, 179, 4, 154, 213, 360, 3, 6, 297, 58]"
The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://sotop-usps.top,"[4, 154, 128, 43, 215, 21, 4, 226, 8, 131, 25, 175, 67, 2, 123, 69, 53, 22, 114, 7, 69, 9, 4, 39, 11574]"
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023.","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1934, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593]"
"In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. https://irs.gov.direct-capitals.com (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation!","[9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 1150, 22, 49, 171, 55, 252, 4, 106, 1425, 4, 106, 2, 441, 4, 39, 23, 182, 4, 39, 8, 105, 14, 9, 4, 241, 179, 199, 3, 12, 7, 865]"
Knock Knock..It's FLAT 500 CASHBACK This Diwali @ Fantastic Friday Sale Don't Wait Now. Shop & Apply CB500 u1.mnge.co/DJ8PKA TheDermaCo,"[3263, 11575, 1620, 2453, 31, 2653, 914, 849, 1058, 52, 277, 24, 600, 272, 11576, 11577, 11578]"
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide acor","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1934, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 11579]"
"< [ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you Sincerely, [IRS]","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1934, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 199, 3, 663, 144]"
CharlesSchwabAct1d.pd13:Your account has been locked due to unusual transactions.visit https://colegioina.edu.pe/schwab/,"[11580, 47, 43, 50, 281, 67, 2, 369, 2610, 11581]"
LEMON NADE You have a new notification: https://iaqwqtii.com/6hTbr Reply STOP to optout,"[11582, 11583, 3, 19, 6, 85, 1029, 11584, 49, 75, 2, 686]"
"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://wausps.com/go/Tracking/X2F13 Please update it timely. ","[218, 113, 244, 4, 503, 218, 69, 2, 251, 1450, 9, 1229, 4, 1529, 67, 2, 123, 763, 110, 163, 885, 66, 1538, 7, 69, 11585, 22, 146, 14, 3305]"
MetaMask?bvs2y.mk 11:Your wallet has been locked due to ununsual transactions.visit https://iepsantodomingosavio.edu.pe/metama,"[11586, 7, 1139, 43, 50, 281, 67, 2, 3310, 2610, 11587]"
BMWC You have a new notification: https://iaqwqqit.com/6ycyEm Reply STOP to optout,"[11588, 3, 19, 6, 85, 1029, 11589, 49, 75, 2, 686]"
CharlesSchwabAcgy7b.aq60:Your account has been locked due to ununsual transactions.visit https://institutohaquira.ed,"[11590, 47, 43, 50, 281, 67, 2, 3310, 2610, 11591]"
"#NavyFed: $870 withdrawn at ATMSW-2. To dispute, go to bit.ly/navyauth","[11592, 11593, 21, 11594, 2, 11595, 54, 2, 11596]"
"WARNING: (Criminal Investigation Division) I.R.S is filing lawsuit against you, for more information call on +1 7038798780 on urgent basis, Otherwise your arrest warrant will be forwarded to your local police department and your property and bank accounts and social benifits will be frozen by government. ","[1909, 4753, 4754, 2493, 144, 10, 11597, 11598, 1069, 3, 12, 109, 53, 18, 17, 17, 167, 4798, 905, 7, 4366, 11599, 29, 25, 1162, 2, 7, 1138, 1290, 1644, 8, 7, 1867, 8, 339, 1901, 8, 1815, 11600, 29, 25, 1932, 70, 2418]"
"Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd","[1992, 13, 560, 4897, 2, 25, 41, 1935, 713, 3, 187, 181, 63, 970, 491, 38, 30, 124, 4, 39, 31, 10, 6, 4898, 1935, 44, 1194, 2443, 2779, 2, 203, 7, 47, 632, 12, 6, 927, 269, 1478, 1015, 74, 4899, 412, 7, 1935, 1065, 668, 908, 2574, 62, 1992, 13, 560, 4897, 2, 25, 41, 1935, 713, 3, 187, 181, 63, 970, 491, 38, 30, 124, 4, 39, 31, 10, 6, 4898, 1935, 44, 1194, 2443, 2779, 2, 203, 7, 47, 632, 12, 6, 927, 269, 1478, 1015, 74, 4899, 412, 7, 1935, 1065, 668, 598, 264, 71, 58, 28, 194, 68, 2, 821, 749, 17, 4, 852, 617, 2586, 17, 64, 2552, 254, 11601, 2, 362, 13, 1309, 1231, 28, 3327, 749, 2, 146, 7, 1901, 2598, 1309, 29, 127, 31, 106, 8, 47, 29, 25, 1078, 9, 200, 460, 3, 146, 7, 47, 146, 47, 79, 11602]"
FRM:AMEX@Message SUBJ:Card Alert MSG:Card Alert;Card Alert http://www.americanexpress-message.com,"[11603, 11604, 376, 11605, 11606, 376, 11607]"
FRM:USBANK SUBJ:USBANK Unusual Activity! MSG:Acc Frozen TO UNLOCK GO = http://gkkn.site?USBANK ID: EDGWGNGKNZQBDMCM ODJGOFKLDVHRVTTVOFI XUF ,"[11608, 11609, 369, 414, 11610, 1932, 2, 592, 54, 11611, 273, 11612, 11613, 11614]"
Important message sent to . Code: you by VISA DEBIT Card Locked. Call support at: 855-804-8470. Thank you! Alert Code: DsDXQxJKjZCdPnlNJFq,"[431, 106, 216, 2, 221, 3, 70, 2090, 591, 191, 281, 18, 587, 21, 199, 3, 376, 221, 11615]"
"Hello mate, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: c7dvr.info/FGdGtk12vilM O","[246, 895, 7, 2473, 128, 27, 1923, 221, 3301, 10, 256, 12, 3, 2, 679, 218, 2600, 4819, 220]"
Here is the free courses for you. https://rb.gy/4bt3g,"[79, 10, 4, 45, 11616, 12, 3, 11617]"
"Dear, you passed the interview. An average of 6,000 TK can be received every day, contact: https://wa.me/8801751068418 10:48 AM","[93, 3, 1852, 4, 1474, 98, 11618, 13, 3269, 36, 25, 407, 193, 58, 121, 1702, 62]"
"YOUR CLOUD IS FULL! All files will be deleted if you dont react soon. You, As a loyal customer gets 50GB extra for FREE vbvnejt.com/rNG9GKNN","[7, 2198, 10, 487, 57, 1200, 29, 25, 1947, 34, 3, 52, 11619, 210, 3, 63, 6, 2475, 104, 1064, 1127, 786, 12, 45, 11620]"
REMINDER: Confirm your $165.30 refund through our digital form. Refund available until 11/12: mfrvvic.com/Byxyo8KX,"[1132, 114, 7, 148, 948, 64, 1065, 1920, 148, 563, 460, 11621]"
B?P??: (49) DANGEROUS Files have breached your phone. REMOVE these files to keep your data safe nhavgrz.com/rNBNOmoo,"[11622, 4529, 1200, 19, 4892, 7, 111, 823, 410, 1200, 2, 203, 7, 1231, 927, 11623]"
"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please pro View all","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1934, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 1076, 892, 57]"
"< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for Sincerely, [IRS]","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 1934, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 199, 3, 12, 663, 144]"
"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 10:21 a. m. . CLARO 1","[144, 3, 29, 127, 6, 152, 148, 13, 33, 131, 240, 14, 67, 2, 123, 184, 53, 22, 114, 7, 53, 9, 4, 39, 4900, 9, 227, 2, 595, 4, 541, 13, 7, 148, 8, 251, 511, 558, 23, 576, 22, 244, 664, 184, 53, 228, 2, 557, 639, 211, 640, 593, 199, 3, 12, 7, 865, 663, 144, 6, 420, 4709]"
"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://uspyk.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day! O'","[4, 154, 128, 43, 215, 21, 4, 226, 8, 131, 25, 175, 67, 2, 123, 69, 53, 22, 114, 7, 69, 9, 4, 39, 201, 200, 11624, 22, 49, 2, 171, 55, 252, 4, 116, 105, 4, 116, 426, 39, 140, 23, 182, 4, 39, 2, 241, 179, 8, 105, 14, 4, 125, 480, 213, 360, 3, 6, 297, 58, 220]"
"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://usqmvj.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day","[4, 154, 128, 43, 215, 21, 4, 226, 8, 131, 25, 175, 67, 2, 123, 69, 53, 22, 114, 7, 69, 9, 4, 39, 201, 200, 11625, 22, 49, 2, 171, 55, 252, 4, 116, 105, 4, 116, 426, 39, 140, 23, 182, 4, 39, 2, 241, 179, 8, 105, 14, 4, 125, 480, 213, 360, 3, 6, 297, 58]"
